chain,project,symbol,rewardTokens,pool,stablecoin,ilRisk,exposure,poolMeta,underlyingTokens
Fantom,spookyswap,WFTM-ETH,0x841fad6eae12c286d1fd18d1d525dffa75c7effe,23cc6fc0-890a-4775-9bd0-1f6b00363e7c,False,yes,multi,,"0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83, 0x74b23882a30290451A17c44f4F05243b6b58C76d"
Ethereum,convex-finance,EURS-SEUR,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",d0f19455-628f-4634-a997-886050c17ea5,True,no,multi,,"0xdB25f211AB05b1c97D595516F45794528a807ad8, 0xD71eCFF9342A5Ced620049e616c5035F1dB98620"
Ethereum,tokemak,GOHM,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,90f8872b-7963-4be0-adcc-1d04532a0d6e,False,no,single,,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f
Ethereum,convex-finance,ETH-ANKRETH,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",9bf4b4b0-a53a-44c4-84dd-a1ff9c54b83d,False,no,multi,,"0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE, 0xE95A203B1a91a908F9B9CE46459d101078c2c3cb"
Ethereum,uniswap-v3,MIDAS-WETH,None,e484716a-0f71-4d2a-b8d0-62b7aa8aec67,False,yes,multi,0.3%,"0x97e6e31afb2d93d437301e006d9da714616766a5, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Tron,justlend,JST,TPYmHEhy5n8TCEfYGqW2rPxsghSfzghPDn,aa3b8470-cd15-4e02-a83d-b83fae993855,False,no,single,,TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9
Celo,moola-market,CELO,None,236a6312-5752-41b5-af7e-55e3ec95dbd4,False,no,single,,None
Ethereum,sushiswap,WETH-ENS,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,f163c711-2f51-4800-8174-975e76c61450,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xc18360217d8f7ab5e7c516566761ea12ce7f9d72"
BSC,alpaca-finance,ETH-USDT,None,99d81339-174b-4c6a-b59a-42518077246c,False,yes,multi,Biswap,None
Avalanche,beefy,DAIE-USDCE-USDTE,None,865c3043-1469-41d5-a891-10331fa597e6,True,no,multi,Curve,None
Moonbeam,stellaswap,WETH-WGLMR,"0x0e358838ce72d5e61e0018a2ffac4bec5f4c88d2, 0x0E358838ce72d5e61E0018a2ffaC4bEC5F4c88d2, 0xAcc15dC74880C9944775448304B263D191c6077F",b89e90f6-1424-4ac8-9237-b1cc45982078,False,yes,multi,,"0xab3f0245b83feb11d15aaffefd7ad465a59817ed, 0xacc15dc74880c9944775448304b263d191c6077f"
Klaytn,klap,USDT,0xd109065ee17e2dc20b3472a4d4fb5907bd687d09,10b7e4cb-9f2e-458e-8427-02b8023f2e2b,True,no,single,Synapse,0xd6dAb4CfF47dF175349e6e7eE2BF7c40Bb8C05A3
Ethereum,notional,FUSDC,None,2ac82bf5-8653-40d4-871b-7de547ab7853,True,no,single,Maturing 2023-09-20,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
Moonbeam,beefy,STDOT-XCDOT,None,c708bee1-cbfa-4be3-b4dd-0b6c6c9c8c35,False,yes,multi,Curve,None
Ethereum,makerdao,LINK,None,064686e7-d502-4cde-a74e-fa540ee9de3d,False,no,single,LINK-A,None
Ethereum,uniswap-v3,WETH-LOOKS,None,d1280cb3-2440-4741-ba7d-d695bbbdd17a,False,yes,multi,0.3%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf4d2888d29d722226fafa5d9b24f9164c092421e"
Ethereum,curve,CVX-FRAXBP,0xD533a949740bb3306d119CC777fa900bA034cd52,b7819576-eca6-4ff9-8569-afb07b39610b,False,yes,multi,,"0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B, 0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC"
Optimism,reaper-farm,USDT,None,07774a11-e92d-430e-a3a3-82e7a23d16a8,True,no,single,,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58
NEAR,ref-finance,USDC.E-WNEAR,token.v2.ref-finance.near,fac07618-8954-48e2-94d7-4759212f2f69,False,yes,multi,,"a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near, wrap.near"
Polygon,tetu-earn,TETU,0x255707B70BF90aa112006E1b07B9AeA6De021424,9c8b6ef2-dc79-406e-843a-b0d7cc063e4b,False,no,single,,None
Ethereum,convex-finance,CVX-FRAXBP,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",1b92c408-38ff-44ac-85c4-21a76432512c,False,yes,multi,,"0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B, 0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC"
Optimism,sonne-finance,DAI,0x1db2466d9f5e10d7090e7152b68d62703a2245f0,4e2bef65-8fcc-4b7a-a48e-db16770981a1,True,no,single,,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1
BSC,venus,XVS,0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63,bd3e33f0-fa0f-4c4c-97d7-90f267808355,False,no,single,,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63
Osmosis,osmosis,EVMOS-OSMO,None,130e775f-b94f-44eb-a1d4-90531efedb34,False,yes,multi,7day,None
Osmosis,osmosis,EVMOS-OSMO,None,7d54d32e-b673-4200-ad0f-7bd895063579,False,yes,multi,14day,None
Osmosis,osmosis,EVMOS-OSMO,None,f82db11b-dcbe-4a04-99de-7e347c03c063,False,yes,multi,1day,None
Optimism,sonne-finance,USDT,0x1db2466d9f5e10d7090e7152b68d62703a2245f0,0196f69f-f690-41c4-aa09-1001ef2f3145,True,no,single,,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58
BSC,alpaca-finance,ALPACA-BUSD,None,53b0df9c-7f09-40d2-982f-65dc4049113e,False,yes,multi,PancakeSwap,None
Ethereum,tokemak,FOX,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,503ee5ce-c359-41ae-ae21-2c4766145786,False,no,single,,0xc770EEfAd204B5180dF6a14Ee197D99d808ee52d
Avalanche,pangolin,USDC.E-WAVAX,None,39ee10e7-f535-47b1-9110-ddaa93d2c30b,False,yes,multi,,"0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
Ethereum,pendle,FRAX-USDC,None,93f57a95-0c9a-4686-8e29-9f943658b336,True,no,multi,For buying PT-FRAXUSDC_CurveLP Convex-30MAR2023,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc
Ethereum,pendle,FRAX-USDC,0x808507121b80c02388fad14726482e061b8da827,f8c79839-b29f-4d84-a644-6d64a87e2b0e,True,no,multi,For LP | Maturity 30MAR2023,"0x5fe30ac5cb1abb0e44cdffb2916c254aeb368650, 0xd393d1ddd6b8811a86d925f5e14014282581bc04"
Ethereum,arrakis-finance,DAI-FRAX,None,bb352853-fba5-43ee-adc7-3eb5945fced6,True,no,multi,,"0x6b175474e89094c44da98b954eedeac495271d0f, 0x853d955acef822db058eb8505911ed77f175b99e"
Avalanche,trader-joe-lend,USDT,None,9f5ca71c-17a2-4c0d-90d1-553c85124805,True,no,single,,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7
Ethereum,curve,MUSD-3CRV,"0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2, 0xD533a949740bb3306d119CC777fa900bA034cd52",982fdfd1-caa6-4752-8a2c-c19d13b6cb2c,True,no,multi,,"0xe2f2a5C287993345a840Db3B0845fbC70f5935a5, 0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490"
Polygon,quickswap-dex,WMATIC-WETH,None,2a8b1bc2-596e-435c-8518-ba6897ecb225,False,yes,multi,,"0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270, 0x7ceb23fd6bc0add59e62ac25578270cff1b9f619"
Neo,flamingo-finance,BNEO-FWBTC,0xf0151f528127558851b39c2cd8aa47da7418ab28,90a74198-57e9-4105-a604-d739334b69b8,False,yes,multi,Flamingo Pool,"0x48c40d4666f93408be1bef038b6722404d9a4c2a, 0xd6abe115ecb75e1fa0b42f5e85934ce8c1ae2893"
Ethereum,convex-finance,MUSD-3CRV,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",ac7e57a2-9755-4d17-8f1d-6d898ee88257,True,no,multi,,"0xe2f2a5C287993345a840Db3B0845fbC70f5935a5, 0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490"
Arbitrum,swapfish,USX-USDC,0xb348B87b23D5977E2948E6f36ca07E1EC94d7328,d34a8682-54f7-413c-a4a8-38a007a3739f,True,no,multi,,"0x641441c631e2F909700d2f41FD87F0aA6A6b4EDb, 0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8"
Gnosis,realt,WXDAI,None,2ca75718-36fd-40b1-9006-4281458bb932,True,no,single,,None
Polygon,sushiswap,USDC-KLIMA,,6ed08077-1497-47a6-97e2-273764409d6d,False,yes,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x4e78011ce80ee02d2c3e649fb657e45898257815"
Defichain,defichain-dex,AMZN-DUSD,DFI,8e275cad-b6e8-4d62-b507-a9f5de5fe6e9,False,yes,multi,,None
Cronos,vvs-finance,WCRO-TONIC,0x2d03bece6747adc00e1a131bba1469c15fd11e03,bc9be526-8ab8-4e3f-8d1e-b495d015582d,False,yes,multi,,"0x5c7f8a570d578ed84e63fdfa7b1ee72deae1ae23, 0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2"
BSC,thorchain,ETH-RUNE,None,92dbb488-d26b-44ce-8c76-462b211d39ed,False,yes,multi,,None
Ethereum,sushiswap,COMP-WETH,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,b96b7791-89fd-4fb3-ad23-b1290ae88dcd,False,yes,multi,,"0xc00e94cb662c3520282e6f5717214004a7f26888, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v3,WBTC-FUN,None,64ed4b48-f973-441c-9750-91eaa567a6a9,False,yes,multi,0.01%,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, 0x419d0d8bdd9af5e606ae2232ed285aff190e711b"
Ethereum,convex-finance,RETH-WSTETH,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",75eeeb8e-e34e-4607-bd92-e527b3062f9e,False,no,multi,,"0xae78736Cd615f374D3085123A210448E74Fc6393, 0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0"
Ethereum,uniswap-v3,AAVE-WETH,None,472f422f-f809-4764-8169-b3e40e532bb3,False,yes,multi,0.3%,"0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,WETH-FOX,None,a53859f9-996f-41a7-b1f7-9313bd7d8ebc,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xc770eefad204b5180df6a14ee197d99d808ee52d"
Solana,solend,USDC,,dde4c16c-504d-470b-9404-006287ce0906,True,no,single,Main Pool,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
Optimism,toros,USDY,None,619788e6-31c3-4c9e-804b-10054b9cd7a3,False,no,single,,"0x7f5c764cbc14f9669b88837ca1490cca17c31607, 0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9, 0xd16232ad60188b68076a235c65d692090caba155, 0x3c8b650257cfb5f272f799f5e2b4e65093a11a05, 0xd62c9d8a3d4fd98b27caaefe3571782a3af0a737, 0xc36442b4a4522e871399cd717abdd847ab11fe88"
Ethereum,vesper,VADAI,0x1b40183EFB4Dd766f11bDa7A7c3AD8982e998421,d07783c3-bd68-4e38-927f-762fcb349dfc,True,no,single,,0x6B175474E89094C44Da98b954EedeAC495271d0F
Ethereum,uniswap-v3,FUN-WETH,None,be474c09-596e-4f9a-9160-5fc11c651a91,False,yes,multi,0.01%,"0x419d0d8bdd9af5e606ae2232ed285aff190e711b, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,across,DAI,0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,cb222642-8a6f-4a91-850c-dd718f294146,True,no,single,,0x6b175474e89094c44da98b954eedeac495271d0f
Avalanche,platypus-finance,USDC,0x22d4002028f537599be9f666d1c4fa138522f9c8,e2801384-09af-4834-8205-d877997b5bb3,True,no,single,Main Pool,0xB97EF9Ef8734C71904D8002F8b6Bc66Dd9c48a6E
Arbitrum,kyberswap,USDT-USDC,,c23b5026-6b9d-4401-9315-46840ba76ef8,True,no,multi,0.008%,"0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Ethereum,uniswap-v2,FLX-WETH,None,ec9ed3df-3f6c-4e8f-b20b-51e778f91d73,False,yes,multi,,"0x6243d8cea23066d098a15582d81a598b4e8391f4, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Aptos,tortuga,TAPT,None,cafbed21-f8ba-45bb-b552-eca72bdcc1f9,False,no,single,,None
Avalanche,benqi-lending,QI,"0x8729438eb15e2c8b576fcc6aecda6a148776c0f5, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7",4a7b20a3-ca3a-44d4-85fb-f99efc1e631b,False,no,single,,0x8729438EB15e2C8B576fCc6AeCdA6A148776C0F5
Ethereum,uniswap-v2,USDT-HEZ,None,66997df7-fe3d-4a67-a13b-8d9d7bd0863a,False,yes,multi,,"0xdac17f958d2ee523a2206206994597c13d831ec7, 0xeef9f339514298c6a857efcfc1a762af84438dee"
Avalanche,yield-yak-aggregator,AVAX,None,9d9ca06e-6505-450e-a2bf-42d38e8037f3,False,no,single,aave,0x0000000000000000000000000000000000000000
Klaytn,klap,USDC,0xd109065ee17e2dc20b3472a4d4fb5907bd687d09,78fb22a8-8bca-42f4-a458-4df0968bd566,True,no,single,Synapse,0x6270B58BE569a7c0b8f47594F191631Ae5b2C86C
Ethereum,uniswap-v2,BOND-USDC,None,a20e99b5-496c-4fb7-9b8f-baf24d71b444,False,yes,multi,,"0x0391d2021f89dc339f60fff84546ea23e337750f, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Aurora,trisolaris,USDC-USDT-USN,"0xFa94348467f64D5A457F75F8bc40495D33c65aBB, 0x5183e1B1091804BC2602586919E6880ac1cf2896",78f76a75-8ed3-4ad9-8e2e-3c3f295363d3,True,no,multi,,0x87BCC091d0A7F9352728100268Ac8D25729113bB
Cronos,tectonic,CRO,0xdd73dea10abc2bff99c60882ec5b2b81bb1dc5b2,75ed00fb-d519-41e7-883e-149b4952811d,False,no,single,,0x5c7f8a570d578ed84e63fdfa7b1ee72deae1ae23
Ethereum,frax,FRAX-WETH,None,72619740-add8-4325-bab7-a8467d6e2f73,False,yes,multi,,"0x853d955aCEf822Db058eb8505911ED77F175b99e, 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2"
Arbitrum,beefy,USDT-USDC,None,975688bf-4aa7-4a8d-8f31-317c02a61eca,True,no,multi,Convex,None
Ethereum,yearn-finance,YVCURVE-LUSD,None,1ce7d025-0300-4ac0-a9c0-204a55c3a13d,False,yes,multi,,None
Ethereum,uniswap-v3,USDC-XAI,None,3c5a9736-972b-4d62-9c11-c2368f5da420,True,no,multi,0.05%,"0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, 0xd7c9f0e536dc865ae858b0c0453fe76d13c3beac"
Ethereum,bancor-v3,USDT,None,a410b24d-eba2-48bc-91bf-f7ac608b5ce5,True,no,single,,0xdAC17F958D2ee523a2206206994597C13D831ec7
Kava,kava-mint,WBNB,None,1dec95f9-807c-4c66-ae8b-26c34e0a827c,False,no,single,bnb-a,None
Fantom,curve,MAI-FUSDT-USDC,,086eab68-32b4-431a-a8b3-23f5333aaf95,True,no,multi,,"0xfB98B335551a418cD0737375a2ea0ded62Ea213b, 0x049d68029688eAbF473097a2fC38ef61633A3C7A, 0x04068DA6C83AFCFA0e13ba15A6696662335D5B75"
Arbitrum,radiant,DAI,0x0c4681e6c0235179ec3d4f4fc4df3d14fdd96017,749280ad-ecea-4753-9672-386961758acd,True,no,single,,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1
BSC,beefy,BIFI,None,bf3e1191-448d-4923-84c4-2ff008062d20,False,no,single,Beefy,None
Optimism,beefy,WSTETH-ETH,None,bacf925e-28ff-4967-b853-e98d3d5842a1,False,no,multi,Velodrome,None
Polygon,metavault.trade,MVX,None,66e49f12-e16f-4235-95b4-4f2936bc9875,False,no,single,,None
Ethereum,uniswap-v2,WETH-CULT,None,9ba1500a-7a0b-43d5-903f-e0bb90e96afb,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xf0f9d895aca5c8678f706fb8216fa22957685a13"
Defichain,defichain-dex,USDC-DFI,DFI,e32cbb03-a372-436d-bf9a-0181b84d344e,False,yes,multi,,None
Mixin,pando-leaf,ETH,None,82aba7fa-d7ed-496d-9b8d-35f1658113c5,False,no,single,,None
Arbitrum,uniswap-v3,WBTC-WETH,None,14d11019-8d05-43b9-8ab9-f9baeb9e70fa,False,yes,multi,0.3%,"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1"
Polygon,uniswap-v3,USDC-MAI,None,56cc5e30-e7ee-4c87-84f7-51177addff2e,True,no,multi,0.01%,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xa3fa99a148fa48d14ed51d610c367c61876997f1"
Ethereum,uniswap-v3,WETH-ENS,None,fa10346f-5056-49ad-afac-9400688e44ed,False,yes,multi,0.3%,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xc18360217d8f7ab5e7c516566761ea12ce7f9d72"
Ethereum,uniswap-v2,TERA-WETH,None,3a881d9d-0462-4e99-9eb1-eb534b9ca845,False,yes,multi,,"0x009668a9691e456972c8ec4cc84e99486308b84d, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,angle,EUROPOOLLP,None,741ad99a-80e7-4c26-bd54-40806c293a74,True,no,single,,None
Ethereum,yearn-finance,YVBOOST,None,ca107cb3-29e9-4d37-84fb-0621fae2d4dc,False,no,single,,None
Ethereum,harvest-finance,DAI,None,5f2ad06d-5e9f-43a0-9ed4-5bfc3933bab3,True,no,single,,None
Ethereum,curve,CEUR-AGEUR-EUROC,0xD533a949740bb3306d119CC777fa900bA034cd52,8af8cab1-bcc7-41e5-bea6-90c4ee7f1cc1,True,no,multi,,"0xEE586e7Eaad39207F0549BC65f19e336942C992f, 0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8, 0x1aBaEA1f7C830bD89Acc67eC4af516284b1bC33c"
Ethereum,uniswap-v2,STARL-WETH,None,302ad2ef-aee0-4ebe-b225-39b08ac44d68,False,yes,multi,,"0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,uniswap-v2,VOLT-WETH,None,b492bc66-53bc-48e4-84ac-9e23913c2b71,False,yes,multi,,"0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Polygon,beefy,STMATIC-MATIC,None,b228b304-a332-473c-a825-2c38a4a6ecce,False,no,multi,Curve,None
Avalanche,trader-joe-dex,SAVAX-WAVAX,,9916df33-9a80-419a-99b5-121eff6ed72e,False,no,multi,,"0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be, 0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7"
Polygon,arrakis-finance,USDC-MAI,None,7181c501-b9b4-47e4-a78e-e5ddaff0b6ea,True,no,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0xa3fa99a148fa48d14ed51d610c367c61876997f1"
Ethereum,truefi,BUSD,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,51752c3a-a277-4c54-b07f-5023bc476b71,True,no,single,,0x4fabb145d64652a948d72533023f6e7a623c7c53
Ethereum,curve,WETH-T,0xD533a949740bb3306d119CC777fa900bA034cd52,2b79e03c-3cee-48a8-b91f-7ee61c4e6025,False,yes,multi,,"0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2, 0xCdF7028ceAB81fA0C6971208e83fa7872994beE5"
Ethereum,euler,CBETH,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,f9c6db50-3de1-4542-b2d4-828b31e109dd,False,no,single,,0xbe9895146f7af43049ca1c1ae358b0541ea49704
Ethereum,uniswap-v2,WETH-SAITAMA,None,6ded0665-7ee5-4c1a-be28-d377facdc1f1,False,yes,multi,,"0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, 0xce3f08e664693ca792cace4af1364d5e220827b2"
Arbitrum,dforce,EUX,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,1060e7f1-39a9-412c-b659-24a9b62847ba,False,no,single,,0xC2125882318d04D266720B598d620f28222F3ABd
Ethereum,euler,EUL,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,2afd59d6-58cf-4dc2-b494-614162df47d5,False,no,single,,0xd9fcd98c322942075a5c3860693e9f4f03aae07b
Ethereum,uniswap-v3,WBTC-USDC,None,68de4da9-9e6d-46c6-87a7-927973b30abe,False,yes,multi,0.05%,"0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Cosmos,thorchain,ATOM-RUNE,None,7132a0ba-c07d-4f13-be3a-1f632e9c5bda,False,yes,multi,,None
Ethereum,uniswap-v3,FRAX-WETH,None,64991c22-fd43-44b3-bc7b-78c2651ac46f,False,yes,multi,0.3%,"0x853d955acef822db058eb8505911ed77f175b99e, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Polygon,uniswap-v3,WBTC-USDC,None,c7277255-b09a-4818-bf30-b46126699730,False,yes,multi,0.3%,"0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6, 0x2791bca1f2de4661ed88a30c99a7a9449aa84174"
BSC,wing-finance,USDT,0xDb0f18081b505A7DE20B18ac41856BCB4Ba86A1a,9f8aa2e0-50d9-44a5-ab0c-437ced0153b4,True,no,single,,None
Ethereum,uniswap-v3,FXS-FRAX,None,d38b1e74-1b64-482c-aae4-afa76d22a9bd,False,yes,multi,1%,"0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0, 0x853d955acef822db058eb8505911ed77f175b99e"
Polygon,tetu-earn,XTETU,0xAcEE7Bd17E7B04F7e48b29c0C91aF67758394f0f,5dedb682-6de1-432a-bf2d-efb8694ea9f4,False,no,single,,None
Polygon,aave-v3,DAI,None,c57bdc97-3100-41ff-845f-075363f6f5a4,True,no,single,,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
Ethereum,curve,XAUT-3CRV,,444885ff-de11-4cb6-9f27-9e9b4ba79ec7,True,no,multi,,"0x68749665FF8D2d112Fa859AA293F07A622782F38, 0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490"
Ethereum,convex-finance,XAUT-3CRV,"0xd533a949740bb3306d119cc777fa900ba034cd52, 0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b",9bc03022-566d-43e0-a4cf-71e5d24e3ddf,True,no,multi,,"0x68749665FF8D2d112Fa859AA293F07A622782F38, 0x6c3F90f043a72FA612cbac8115EE7e52BDe6E490"
Polygon,quickswap-dex,USDC-DAI,None,607adb22-9eb5-4d36-8b49-812a865067d3,True,no,multi,,"0x2791bca1f2de4661ed88a30c99a7a9449aa84174, 0x8f3cf7ad23cd3cadbd9735aff958023239c6a063"
Ethereum,uniswap-v3,MET-WETH,None,ac07786b-d316-4ce9-9b48-cc36e18604e0,False,yes,multi,1%,"0x2ebd53d035150f328bd754d6dc66b99b0edb89aa, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Optimism,dforce,DAI,0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,a731eb9d-934f-4953-a1dd-489a6880756d,True,no,single,,0xDA10009cBd5D07dd0CeCc66161FC93D7c9000da1
BSC,beefy,BTCB,None,c971b14b-907b-4fc0-b7ef-92bde14bbaa5,False,no,single,Belt,None
Ethereum,uniswap-v3,LUSD-USDC,None,de91ccee-cb64-43be-b1d8-124f79ef62a0,True,no,multi,0.05%,"0x5f98805a4e8be255a32880fdec7f6728c6568ba0, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"
Arbitrum,balancer,WBTC-WETH-USDC,0x040d1edc9569d4bab2d15287dc5a4f10f56a56b8,872bc9c7-5c79-479b-a654-e72b74e4c810,False,yes,multi,,"0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f, 0x82af49447d8a07e3bd95bd0d56f35241523fbab1, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Ethereum,uniswap-v2,ERN-WETH,None,14c139a6-bfb8-45b7-bf47-e251f7552af3,False,yes,multi,,"0xbbc2ae13b23d715c30720f079fcd9b4a74093505, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"
Ethereum,frax,PITCHFXS-FRAX,None,e1227f54-d08e-4206-8292-9f46a7cd3aa1,False,yes,multi,,"0x11EBe21e9d7BF541A18e1E3aC94939018Ce88F0b, 0x853d955aCEf822Db058eb8505911ED77F175b99e"
Cronos,vvs-finance,WBTC-WCRO,0x2d03bece6747adc00e1a131bba1469c15fd11e03,91a5bc7d-da57-44b7-bf8f-059d3e8ee238,False,yes,multi,,"0x062e66477faf219f25d27dced647bf57c3107d52, 0x5c7f8a570d578ed84e63fdfa7b1ee72deae1ae23"
Arbitrum,uniswap-v3,GMX-USDC,None,18166f98-0374-49e1-9dcb-04c9c9da3a63,False,yes,multi,1%,"0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a, 0xff970a61a04b1ca14834a43f5de4533ebddb5cc8"
Ethereum,curve,RSR-FRAXBP,,4af07af7-4b66-4772-bfcc-395dfb5ef10e,False,yes,multi,,"0x320623b8E4fF03373931769A31Fc52A4E78B5d70, 0x3175Df0976dFA876431C2E9eE6Bc45b65d3473CC"
Cronos,ferro,FER,0x39bC1e38c842C60775Ce37566D03B41A7A66C782,27b5e333-24c9-43ee-8f2f-7f8ddc211c0e,False,no,single,,0x39bC1e38c842C60775Ce37566D03B41A7A66C782
Cronos,vvs-finance,TUSD-USDC,0x2d03bece6747adc00e1a131bba1469c15fd11e03,e3ac0848-93a6-4189-b404-f1ede929b2e1,True,no,multi,,"0x87efb3ec1576dec8ed47e58b832bedcd86ee186e, 0xc21223249ca28397b4b6541dffaecc539bff0c59"
Neo,flamingo-finance,BNEO-FWETH,0xf0151f528127558851b39c2cd8aa47da7418ab28,b577b6a3-7c08-45e8-b85a-a36421c48260,False,yes,multi,Flamingo Pool,"0x48c40d4666f93408be1bef038b6722404d9a4c2a, 0xc14b601252aa5dfa6166cf35fe5ccd2e35f3fdf5"
Fantom,yearn-finance,YVUSDC,None,0531ce09-82c8-4d80-9c2a-69a0304b575a,True,no,single,,None
